customer_id,invoice_id,age,gender,location,industry,business_type,years_with_company,income_revenue,credit_score,credit_limit,outstanding_balance,debt_ratio,invoice_amount,invoice_date,due_date,payment_date,payment_delay,invoice_month,invoice_year,hist_paid_ratio,hist_late_ratio,avg_delay,max_delay,payment_volatility,delay_trend,streak,payment_count_so_far,credit_utilization,overdue_days_normalized,risk_composite,days_since_last_payment,is_bad_payer,is_late_invoice,invoice_frequency,industry_risk_factor,seasonal_factor,amount_normalized,credit_score_normalized,customer_age_normalized,customer_age_months
CUST-000039,INV-CUST-000039-0005,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,24516.74,2022-04-11,2022-04-26,2022-05-14,18.0,4,2022,0.2,0.8,6.4,18,8.5463,5.7,-4,5,0.4482,0.2,0.5364,40,0,1,0.8987,0.25,1.1732,0.002035,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0009,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,17631.26,2022-05-01,2022-05-16,2022-05-11,-5.0,5,2022,0.5556,0.4444,2.3333,18,7.8881,-4.8,4,9,0.4482,0.0,0.3942,-20,0,0,0.8987,0.25,1.1,0.001459,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0007,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,25281.23,2022-05-19,2022-07-18,2022-07-16,-2.0,5,2022,0.4286,0.5714,4.1429,18,8.061,-2.2,2,7,0.4482,0.0,0.445,38,0,0,0.8987,0.25,1.1,0.002099,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0006,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,26891.5,2022-05-21,2022-07-05,2022-07-04,-1.0,5,2022,0.3333,0.6667,5.1667,18,8.2748,1.1,1,6,0.4482,0.0,0.4831,60,0,0,0.8987,0.25,1.1,0.002234,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0012,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,22418.11,2022-06-26,2022-07-26,2022-07-22,-4.0,6,2022,0.6667,0.3333,1.0,18,7.2915,-0.2,7,12,0.4482,0.0,0.3497,-24,0,0,0.8987,0.25,1.0,0.00186,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0013,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,12624.11,2022-08-05,2022-08-20,2022-08-17,-3.0,8,2022,0.6923,0.3077,0.6923,18,7.0861,0.0,8,13,0.4482,0.0,0.3395,-4,0,0,0.8987,0.25,0.8268,0.00104,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0008,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,11508.36,2022-08-20,2022-09-19,2022-09-16,-3.0,8,2022,0.5,0.5,3.25,18,7.9017,-5.6,3,8,0.4482,0.0,0.4164,111,0,0,0.8987,0.25,0.8268,0.000947,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0011,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,16956.88,2022-08-29,2022-10-13,2022-10-08,-5.0,8,2022,0.6364,0.3636,1.4545,18,7.4512,-0.3,6,11,0.4482,0.0,0.3619,60,0,0,0.8987,0.25,0.8268,0.001403,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0017,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,10187.69,2022-09-14,2022-11-13,2022-11-08,-5.0,9,2022,0.7647,0.2353,-0.2353,18,6.4583,-0.5,12,17,0.4482,0.0,0.3105,-44,0,0,0.8987,0.25,0.8,0.000836,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0010,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,9837.94,2022-10-07,2022-10-22,2022-10-22,0.0,10,2022,0.6,0.4,2.1,18,7.516,-0.1,5,10,0.4482,0.0,0.3764,119,0,0,0.8987,0.25,0.8268,0.000807,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0016,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,14459.13,2023-01-11,2023-02-25,2023-02-21,-4.0,1,2023,0.75,0.25,0.0625,18,6.5428,0.2,11,16,0.4482,0.0,0.3164,95,0,0,0.8987,0.25,1.1,0.001194,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0019,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,10460.7,2023-01-14,2023-03-15,2023-03-17,2.0,1,2023,0.6842,0.3158,0.0,18,6.1473,1.2,-2,19,0.4482,0.0222,0.3427,38,0,1,0.8987,0.25,1.1,0.000859,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0018,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,31085.25,2023-01-27,2023-02-26,2023-02-28,2.0,1,2023,0.7222,0.2778,-0.1111,18,6.2972,0.6,-1,18,0.4482,0.0222,0.3275,71,0,1,0.8987,0.25,1.1,0.002585,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0015,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,27848.79,2023-02-11,2023-02-26,2023-02-25,-1.0,2,2023,0.7333,0.2667,0.3333,18,6.67,0.9,10,15,0.4482,0.0,0.3231,146,0,0,0.8987,0.25,1.1732,0.002314,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0014,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,14816.48,2023-04-01,2023-05-01,2023-04-28,-3.0,4,2023,0.7143,0.2857,0.4286,18,6.8942,-0.4,9,14,0.4482,0.0,0.3307,215,0,0,0.8987,0.25,1.1732,0.001223,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0021,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,22847.88,2023-04-06,2023-04-21,2023-04-24,3.0,4,2023,0.6667,0.3333,-0.0476,18,5.948,1.0,-1,21,0.4482,0.0333,0.3497,80,0,1,0.8987,0.25,1.1732,0.001896,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0022,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,12177.77,2023-04-29,2023-06-28,2023-07-14,16.0,4,2023,0.6364,0.3636,0.6818,18,6.704,2.9,-2,22,0.4482,0.1778,0.3619,83,0,1,0.8987,0.25,1.1732,0.001003,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0029,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,12248.35,2023-07-15,2023-07-30,2023-07-28,-2.0,7,2023,0.6207,0.3793,0.4483,18,5.9803,0.5,2,29,0.4482,0.0,0.3681,20,0,0,0.8987,0.25,0.9,0.001008,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0024,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,15721.52,2023-07-30,2023-09-28,2023-09-30,2.0,7,2023,0.5833,0.4167,0.75,18,6.4242,1.0,-4,24,0.4482,0.0222,0.3831,135,0,1,0.8987,0.25,0.9,0.001299,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0020,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,21456.85,2023-09-01,2023-10-31,2023-10-27,-4.0,9,2023,0.7,0.3,-0.2,18,6.0548,0.7,1,20,0.4482,0.0,0.3364,248,0,0,0.8987,0.25,0.8,0.001779,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0027,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,12032.38,2023-09-17,2023-11-16,2023-11-19,3.0,9,2023,0.5926,0.4074,0.5926,18,6.172,0.2,-1,27,0.4482,0.0333,0.3794,124,0,1,0.8987,0.25,0.8,0.00099,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0025,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,12774.78,2023-10-11,2023-10-26,2023-10-21,-5.0,10,2023,0.6,0.4,0.52,18,6.3945,-3.0,1,25,0.4482,0.0,0.3764,188,0,0,0.8987,0.25,0.8268,0.001053,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0028,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,19008.38,2023-11-07,2023-11-22,2023-11-21,-1.0,11,2023,0.6071,0.3929,0.5357,18,6.068,0.2,1,28,0.4482,0.0,0.3735,155,0,0,0.8987,0.25,0.9,0.001574,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0026,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,15788.78,2024-01-21,2024-02-05,2024-02-05,0.0,1,2024,0.6154,0.3846,0.5,18,6.2711,-3.8,2,26,0.4482,0.0,0.3702,270,0,0,0.8987,0.25,1.1,0.001305,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0023,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,15147.34,2024-02-10,2024-02-25,2024-02-26,1.0,2,2024,0.6087,0.3913,0.6957,18,6.557,1.8,-3,23,0.4482,0.0111,0.3729,350,0,1,0.8987,0.25,1.1732,0.001251,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0030,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,20705.2,2024-02-23,2024-03-09,2024-03-09,0.0,2,2024,0.6333,0.3667,0.4333,18,5.8804,-0.5,3,30,0.4482,0.0,0.3631,223,0,0,0.8987,0.25,1.1732,0.001716,0.56,0.147651,26
CUST-000039,INV-CUST-000039-0031,2,Female,Luxor,Healthcare,B2C,2.2,115985.9,608,40570.82,18183.79,0.504,7149.64,2024-11-16,2025-01-15,2025-01-12,-3.0,11,2024,0.6452,0.3548,0.3226,18,5.8165,-1.1,4,31,0.4482,0.0,0.3583,470,0,0,0.8987,0.25,0.9,0.000582,0.56,0.147651,26
CUST-000040,INV-CUST-000040-0001,6,Male,Tanta,Real Estate,B2B,6.5,3230628.44,831,107426.63,38391.96,0.55,625211.34,2022-01-01,2022-01-16,2022-01-18,2.0,1,2022,0.0,1.0,2.0,2,0.0,0.0,-1,1,0.3574,0.0222,0.5417,0,0,1,1.0437,0.3,1.1,0.052319,0.965455,0.436242,78
CUST-000040,INV-CUST-000040-0002,6,Male,Tanta,Real Estate,B2B,6.5,3230628.44,831,107426.63,38391.96,0.55,1186433.62,2022-01-17,2022-03-18,2022-03-20,2.0,1,2022,0.0,1.0,2.0,2,0.0,0.0,-2,2,0.3574,0.0222,0.5417,16,0,1,1.0437,0.3,1.1,0.099299,0.965455,0.436242,78
CUST-000040,INV-CUST-000040-0004,6,Male,Tanta,Real Estate,B2B,6.5,3230628.44,831,107426.63,38391.96,0.55,799478.16,2022-02-18,2022-03-20,2022-03-15,-5.0,2,2022,0.5,0.5,-0.75,2,2.9475,0.0,2,4,0.3574,0.0,0.3417,8,0,0,1.0437,0.3,1.1732,0.066907,0.965455,0.436242,78
CUST-000040,INV-CUST-000040-0003,6,Male,Tanta,Real Estate,B2B,6.5,3230628.44,831,107426.63,38391.96,0.55,1278766.95,2022-03-06,2022-04-05,2022-04-03,-2.0,3,2022,0.3333,0.6667,0.6667,2,1.8856,0.0,1,3,0.3574,0.0,0.4084,44,0,0,1.0437,0.3,1.2,0.107028,0.965455,0.436242,78
CUST-000040,INV-CUST-000040-0005,6,Male,Tanta,Real Estate,B2B,6.5,3230628.44,831,107426.63,38391.96,0.55,323946.71,2022-05-17,2022-06-01,2022-05-29,-3.0,5,2022,0.6,0.4,-1.2,2,2.7857,-1.7,3,5,0.3574,0.0,0.3017,76,0,0,1.0437,0.3,1.1,0.027101,0.965455,0.436242,78
CUST-000040,INV-CUST-000040-0006,6,Male,Tanta,Real Estate,B2B,6.5,3230628.44,831,107426.63,38391.96,0.55,668713.4,2022-06-25,2022-07-10,2022-07-06,-4.0,6,2022,0.6667,0.3333,-1.6667,2,2.7487,-1.3,4,6,0.3574,0.0,0.275,95,0,0,1.0437,0.3,1.0,0.055961,0.965455,0.436242,78
CUST-000041,INV-CUST-000041-0001,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,21102.68,2022-01-01,2022-02-15,2022-02-16,1.0,1,2022,0.0,1.0,1.0,1,0.0,0.0,-1,1,0.2192,0.0111,0.5253,0,0,1,1.1648,0.4,1.1,0.00175,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0002,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,37567.03,2022-02-03,2022-03-05,2022-03-03,-2.0,2,2022,0.5,0.5,-0.5,1,1.5,0.0,1,2,0.2192,0.0,0.3253,33,0,0,1.1648,0.4,1.1732,0.003128,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0003,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,21258.68,2022-03-08,2022-04-07,2022-04-03,-4.0,3,2022,0.6667,0.3333,-1.6667,1,2.0548,0.0,2,3,0.2192,0.0,0.2586,46,0,0,1.1648,0.4,1.2,0.001763,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0006,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,17950.97,2022-03-17,2022-05-16,2022-05-11,-5.0,3,2022,0.6667,0.3333,-2.0,1,2.3094,-0.1,1,6,0.2192,0.0,0.2586,-5,0,0,1.1648,0.4,1.2,0.001486,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0004,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,27027.11,2022-03-26,2022-04-25,2022-04-22,-3.0,3,2022,0.75,0.25,-2.0,1,1.8708,0.0,3,4,0.2192,0.0,0.2253,44,0,0,1.1648,0.4,1.2,0.002246,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0007,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,35107.1,2022-04-13,2022-05-28,2022-05-30,2.0,4,2022,0.5714,0.4286,-1.4286,2,2.5555,1.0,-1,7,0.2192,0.0222,0.2967,2,0,1,1.1648,0.4,1.1732,0.002922,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0005,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,35654.06,2022-05-13,2022-05-28,2022-05-29,1.0,5,2022,0.6,0.4,-1.4,1,2.0591,-0.1,-1,5,0.2192,0.0111,0.2853,72,0,1,1.1648,0.4,1.1,0.002968,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0008,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,23920.25,2022-05-28,2022-06-27,2022-06-29,2.0,5,2022,0.5,0.5,-1.0,2,2.6458,1.1,-2,8,0.2192,0.0222,0.3253,27,0,1,1.1648,0.4,1.1,0.001986,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0010,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,25995.8,2022-06-03,2022-07-18,2022-07-13,-5.0,6,2022,0.5,0.5,-1.1,2,2.8443,0.0,1,10,0.2192,0.0,0.3253,-7,0,0,1.1648,0.4,1.0,0.002159,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0009,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,27581.13,2022-06-10,2022-06-25,2022-06-27,2.0,6,2022,0.4444,0.5556,-0.6667,2,2.6667,0.9,-3,9,0.2192,0.0222,0.3475,20,0,1,1.1648,0.4,1.0,0.002292,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0011,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,25003.43,2022-07-30,2022-08-14,2022-08-10,-4.0,7,2022,0.5455,0.4545,-1.3636,2,2.8372,-1.9,2,11,0.2192,0.0,0.3071,30,0,0,1.1648,0.4,0.9,0.002076,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0013,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,19391.7,2022-09-10,2022-09-25,2022-09-27,2.0,9,2022,0.5385,0.4615,-1.1538,2,2.7692,0.3,-1,13,0.2192,0.0222,0.3099,32,0,1,1.1648,0.4,0.8,0.001606,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0014,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,14433.18,2022-09-18,2022-10-03,2022-10-15,12.0,9,2022,0.5,0.5,-0.2143,12,4.3124,4.0,-2,14,0.2192,0.1333,0.3253,20,0,1,1.1648,0.4,0.8,0.001191,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0012,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,17789.47,2022-12-19,2023-01-18,2023-01-16,-2.0,12,2022,0.5833,0.4167,-1.4167,2,2.7221,-1.4,3,12,0.2192,0.0,0.292,152,0,0,1.1648,0.4,1.0,0.001472,0.849091,0.959732,172
CUST-000041,INV-CUST-000041-0015,14,Male,Alexandria,Telecom,B2B,14.3,126034.14,767,99646.74,21845.74,0.254,12087.48,2023-01-28,2023-03-14,2023-03-16,2.0,1,2023,0.4667,0.5333,-0.0667,12,4.2026,2.6,-3,15,0.2192,0.0222,0.3386,132,0,1,1.1648,0.4,1.1,0.000995,0.849091,0.959732,172
CUST-000042,INV-CUST-000042-0001,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,1048.17,2022-01-01,2022-02-15,2022-02-15,0.0,1,2022,1.0,0.0,0.0,0,0.0,0.0,1,1,0.5852,0.0,0.2596,0,0,0,1.1996,0.4,1.1,7.1e-05,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0002,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,1992.68,2022-01-19,2022-03-05,2022-03-03,-2.0,1,2022,1.0,0.0,-1.0,0,1.0,0.0,2,2,0.5852,0.0,0.2596,18,0,0,1.1996,0.4,1.1,0.00015,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0003,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,1595.98,2022-02-12,2022-04-13,2022-04-09,-4.0,2,2022,1.0,0.0,-2.0,0,1.633,0.0,3,3,0.5852,0.0,0.2596,22,0,0,1.1996,0.4,1.1732,0.000117,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0004,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,1090.34,2022-04-01,2022-04-16,2022-04-13,-3.0,4,2022,1.0,0.0,-2.25,0,1.479,0.0,4,4,0.5852,0.0,0.2596,50,0,0,1.1996,0.4,1.1732,7.4e-05,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0007,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,2351.31,2022-04-07,2022-04-22,2022-04-18,-4.0,4,2022,1.0,0.0,-2.1429,0,1.5518,0.1,7,7,0.5852,0.0,0.2596,-4,0,0,1.1996,0.4,1.1732,0.00018,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0006,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,1327.91,2022-04-16,2022-05-31,2022-05-29,-2.0,4,2022,1.0,0.0,-1.8333,0,1.4625,0.4,6,6,0.5852,0.0,0.2596,25,0,0,1.1996,0.4,1.1732,9.4e-05,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0005,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,873.92,2022-05-17,2022-07-16,2022-07-16,0.0,5,2022,1.0,0.0,-1.8,0,1.6,-0.1,5,5,0.5852,0.0,0.2596,76,0,0,1.1996,0.4,1.1,5.6e-05,0.66,0.127517,23
CUST-000042,INV-CUST-000042-0008,1,Male,Giza,Manufacturing,B2B,1.9,7211.1,663,40845.12,23903.46,0.727,842.05,2022-07-23,2022-09-21,2022-09-21,0.0,7,2022,1.0,0.0,-1.875,0,1.6154,0.2,8,8,0.5852,0.0,0.2596,83,0,0,1.1996,0.4,0.9,5.4e-05,0.66,0.127517,23
CUST-000043,INV-CUST-000043-0001,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,9494.26,2022-01-01,2022-03-02,2022-02-26,-4.0,1,2022,1.0,0.0,-4.0,-4,0.0,0.0,1,1,0.1535,0.0,0.1695,0,1,0,1.1113,0.22,1.1,0.000778,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0002,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,7816.23,2022-01-30,2022-03-16,2022-04-15,30.0,1,2022,0.5,0.5,13.0,30,17.0,0.0,-1,2,0.1535,0.3333,0.3695,29,1,1,1.1113,0.22,1.1,0.000637,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0003,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,9993.48,2022-02-14,2022-03-16,2022-06-05,81.0,2,2022,0.3333,0.6667,35.6667,81,34.9317,0.0,-2,3,0.1535,0.9,0.4361,24,1,1,1.1113,0.22,1.1732,0.00082,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0005,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,8499.78,2022-03-06,2022-03-21,2022-03-12,-9.0,3,2022,0.6,0.4,17.6,81,34.9548,-5.0,2,5,0.1535,0.0,0.3295,4,1,0,1.1113,0.22,1.2,0.000695,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0004,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,8223.21,2022-04-10,2022-05-10,2022-04-30,-10.0,4,2022,0.5,0.5,24.25,81,36.1412,0.0,1,4,0.1535,0.0,0.3695,59,1,0,1.1113,0.22,1.1732,0.000672,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0007,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,10536.97,2022-05-13,2022-05-28,2022-05-18,-10.0,5,2022,0.7143,0.2857,10.1429,81,31.8184,-17.9,4,7,0.1535,0.0,0.2837,32,1,0,1.1113,0.22,1.1,0.000865,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0006,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,8065.99,2022-05-16,2022-07-15,2022-07-08,-7.0,5,2022,0.6667,0.3333,13.5,81,33.2002,-16.4,3,6,0.1535,0.0,0.3028,55,1,0,1.1113,0.22,1.1,0.000658,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0010,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,12222.4,2022-06-30,2022-08-29,2022-08-19,-10.0,6,2022,0.6,0.4,15.9,93,37.4872,0.9,1,10,0.1535,0.0,0.3295,20,1,0,1.1113,0.22,1.0,0.001006,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0008,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,5283.79,2022-07-16,2022-08-15,2022-11-16,93.0,7,2022,0.625,0.375,20.5,93,40.4568,20.5,-1,8,0.1535,1.0333,0.3195,76,1,1,1.1113,0.22,0.9,0.000425,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0013,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,7258.56,2022-07-24,2022-09-22,2022-09-22,0.0,7,2022,0.6154,0.3846,11.6154,93,33.8902,-1.0,2,13,0.1535,0.0,0.3233,-16,1,0,1.1113,0.22,0.9,0.000591,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0015,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,6543.29,2022-08-27,2022-10-11,2022-10-02,-9.0,8,2022,0.6667,0.3333,9.2,93,32.1584,-1.6,4,15,0.1535,0.0,0.3028,-22,1,0,1.1113,0.22,0.8268,0.000531,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0009,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,7733.79,2022-10-08,2022-10-23,2022-10-28,5.0,10,2022,0.5556,0.4444,18.7778,93,38.4528,12.8,-2,9,0.1535,0.0556,0.3472,140,1,1,1.1113,0.22,0.8268,0.000631,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0012,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,9210.13,2022-10-14,2022-12-13,2022-12-03,-10.0,10,2022,0.5833,0.4167,12.5833,93,35.1009,-20.9,1,12,0.1535,0.0,0.3361,86,1,0,1.1113,0.22,0.8268,0.000754,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0011,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,3998.79,2022-10-18,2022-11-17,2022-11-19,2.0,10,2022,0.5455,0.4545,14.6364,93,35.9653,-7.9,-1,11,0.1535,0.0222,0.3513,110,1,1,1.1113,0.22,0.8268,0.000318,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0014,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,9415.09,2022-11-09,2023-01-08,2023-01-04,-4.0,11,2022,0.6429,0.3571,10.5,93,32.9041,1.0,3,14,0.1535,0.0,0.3123,72,1,0,1.1113,0.22,0.9,0.000771,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0016,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,7174.47,2023-01-26,2023-02-10,2023-03-19,37.0,1,2023,0.625,0.375,10.9375,93,31.8561,8.5,-1,16,0.1535,0.4111,0.3195,110,1,1,1.1113,0.22,1.1,0.000584,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0019,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,11990.06,2023-03-27,2023-04-26,2023-05-06,10.0,3,2023,0.5263,0.4737,12.1053,93,29.5259,1.7,-4,19,0.1535,0.1111,0.3589,110,1,1,1.1113,0.22,1.2,0.000987,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0023,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,11932.6,2023-06-13,2023-08-12,2023-09-03,22.0,6,2023,0.5,0.5,17.3636,133,37.4755,13.5,-2,22,0.1535,0.2444,0.3695,108,1,1,1.1113,0.22,1.0,0.000982,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0017,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,4746.18,2023-06-29,2023-07-14,2023-08-12,29.0,6,2023,0.5882,0.4118,12.0,93,31.1958,9.9,-2,17,0.1535,0.3222,0.3342,244,1,1,1.1113,0.22,1.0,0.00038,0.216364,0.765101,137
CUST-000043,INV-CUST-000043-0018,11,Male,Hurghada,Finance,B2B,11.4,43840.0,419,44110.46,6771.7,0.261,4402.19,2023-06-29,2023-07-14,2023-07-30,16.0,6,2023,0.5556,0.4444,12.2222,93,30.3307,7.8,-3,18,0.1535,0.1778,0.3472,224,1,1,1.1113,0.22,1.0,0.000352,0.216364,0.765101,137
